cd_clean,female,age_bin,educ_bin,race_bin,population
AL-07,0,18-29,no_college,white,12259
AL-07,0,18-29,no_college,black,18762
AL-07,0,18-29,no_college,hispanic,1165
AL-07,0,18-29,no_college,other,1170
AL-07,0,18-29,some_college,white,7976
AL-07,0,18-29,some_college,black,12207
AL-07,0,18-29,some_college,hispanic,758
AL-07,0,18-29,some_college,other,761
AL-07,0,18-29,college_plus,white,6341
AL-07,0,18-29,college_plus,black,9705
AL-07,0,18-29,college_plus,hispanic,602
AL-07,0,18-29,college_plus,other,605
AL-07,0,30-44,no_college,white,10508
AL-07,0,30-44,no_college,black,16082
AL-07,0,30-44,no_college,hispanic,998
AL-07,0,30-44,no_college,other,1003
AL-07,0,30-44,some_college,white,6837
AL-07,0,30-44,some_college,black,10463
AL-07,0,30-44,some_college,hispanic,650
AL-07,0,30-44,some_college,other,652
AL-07,0,30-44,college_plus,white,5435
AL-07,0,30-44,college_plus,black,8319
AL-07,0,30-44,college_plus,hispanic,516
AL-07,0,30-44,college_plus,other,519
AL-07,0,45-64,no_college,white,13559
AL-07,0,45-64,no_college,black,20752
AL-07,0,45-64,no_college,hispanic,1288
AL-07,0,45-64,no_college,other,1294
AL-07,0,45-64,some_college,white,8822
AL-07,0,45-64,some_college,black,13501
AL-07,0,45-64,some_college,hispanic,838
AL-07,0,45-64,some_college,other,842
AL-07,0,45-64,college_plus,white,7013
AL-07,0,45-64,college_plus,black,10734
AL-07,0,45-64,college_plus,hispanic,666
AL-07,0,45-64,college_plus,other,669
AL-07,0,65+,no_college,white,8557
AL-07,0,65+,no_college,black,13097
AL-07,0,65+,no_college,hispanic,813
AL-07,0,65+,no_college,other,817
AL-07,0,65+,some_college,white,5567
AL-07,0,65+,some_college,black,8521
AL-07,0,65+,some_college,hispanic,529
AL-07,0,65+,some_college,other,531
AL-07,0,65+,college_plus,white,4426
AL-07,0,65+,college_plus,black,6774
AL-07,0,65+,college_plus,hispanic,421
AL-07,0,65+,college_plus,other,422
AL-07,1,18-29,no_college,white,13407
AL-07,1,18-29,no_college,black,20519
AL-07,1,18-29,no_college,hispanic,1274
AL-07,1,18-29,no_college,other,1279
AL-07,1,18-29,some_college,white,8723
AL-07,1,18-29,some_college,black,13350
AL-07,1,18-29,some_college,hispanic,829
AL-07,1,18-29,some_college,other,832
AL-07,1,18-29,college_plus,white,6935
AL-07,1,18-29,college_plus,black,10614
AL-07,1,18-29,college_plus,hispanic,659
AL-07,1,18-29,college_plus,other,662
AL-07,1,30-44,no_college,white,11508
AL-07,1,30-44,no_college,black,17613
AL-07,1,30-44,no_college,hispanic,1093
AL-07,1,30-44,no_college,other,1098
AL-07,1,30-44,some_college,white,7487
AL-07,1,30-44,some_college,black,11459
AL-07,1,30-44,some_college,hispanic,711
AL-07,1,30-44,some_college,other,714
AL-07,1,30-44,college_plus,white,5953
AL-07,1,30-44,college_plus,black,9110
AL-07,1,30-44,college_plus,hispanic,566
AL-07,1,30-44,college_plus,other,568
AL-07,1,45-64,no_college,white,15602
AL-07,1,45-64,no_college,black,23879
AL-07,1,45-64,no_college,hispanic,1482
AL-07,1,45-64,no_college,other,1489
AL-07,1,45-64,some_college,white,10151
AL-07,1,45-64,some_college,black,15536
AL-07,1,45-64,some_college,hispanic,964
AL-07,1,45-64,some_college,other,969
AL-07,1,45-64,college_plus,white,8070
AL-07,1,45-64,college_plus,black,12352
AL-07,1,45-64,college_plus,hispanic,767
AL-07,1,45-64,college_plus,other,770
AL-07,1,65+,no_college,white,11815
AL-07,1,65+,no_college,black,18083
AL-07,1,65+,no_college,hispanic,1122
AL-07,1,65+,no_college,other,1127
AL-07,1,65+,some_college,white,7687
AL-07,1,65+,some_college,black,11765
AL-07,1,65+,some_college,hispanic,730
AL-07,1,65+,some_college,other,734
AL-07,1,65+,college_plus,white,6112
AL-07,1,65+,college_plus,black,9354
AL-07,1,65+,college_plus,hispanic,581
AL-07,1,65+,college_plus,other,583
AR-01,0,18-29,no_college,white,22345
AR-01,0,18-29,no_college,black,5093
AR-01,0,18-29,no_college,hispanic,1134
AR-01,0,18-29,no_college,other,1480
AR-01,0,18-29,some_college,white,13042
AR-01,0,18-29,some_college,black,2973
AR-01,0,18-29,some_college,hispanic,662
AR-01,0,18-29,some_college,other,864
AR-01,0,18-29,college_plus,white,7547
AR-01,0,18-29,college_plus,black,1720
AR-01,0,18-29,college_plus,hispanic,383
AR-01,0,18-29,college_plus,other,500
AR-01,0,30-44,no_college,white,27245
AR-01,0,30-44,no_college,black,6210
AR-01,0,30-44,no_college,hispanic,1382
AR-01,0,30-44,no_college,other,1804
AR-01,0,30-44,some_college,white,15902
AR-01,0,30-44,some_college,black,3625
AR-01,0,30-44,some_college,hispanic,807
AR-01,0,30-44,some_college,other,1053
AR-01,0,30-44,college_plus,white,9202
AR-01,0,30-44,college_plus,black,2098
AR-01,0,30-44,college_plus,hispanic,467
AR-01,0,30-44,college_plus,other,609
AR-01,0,45-64,no_college,white,36455
AR-01,0,45-64,no_college,black,8310
AR-01,0,45-64,no_college,hispanic,1849
AR-01,0,45-64,no_college,other,2414
AR-01,0,45-64,some_college,white,21278
AR-01,0,45-64,some_college,black,4850
AR-01,0,45-64,some_college,hispanic,1079
AR-01,0,45-64,some_college,other,1409
AR-01,0,45-64,college_plus,white,12313
AR-01,0,45-64,college_plus,black,2807
AR-01,0,45-64,college_plus,hispanic,625
AR-01,0,45-64,college_plus,other,815
AR-01,0,65+,no_college,white,24211
AR-01,0,65+,no_college,black,5519
AR-01,0,65+,no_college,hispanic,1228
AR-01,0,65+,no_college,other,1603
AR-01,0,65+,some_college,white,14131
AR-01,0,65+,some_college,black,3221
AR-01,0,65+,some_college,hispanic,717
AR-01,0,65+,some_college,other,936
AR-01,0,65+,college_plus,white,8177
AR-01,0,65+,college_plus,black,1864
AR-01,0,65+,college_plus,hispanic,415
AR-01,0,65+,college_plus,other,541
AR-01,1,18-29,no_college,white,20725
AR-01,1,18-29,no_college,black,4724
AR-01,1,18-29,no_college,hispanic,1051
AR-01,1,18-29,no_college,other,1372
AR-01,1,18-29,some_college,white,12097
AR-01,1,18-29,some_college,black,2757
AR-01,1,18-29,some_college,hispanic,614
AR-01,1,18-29,some_college,other,801
AR-01,1,18-29,college_plus,white,7000
AR-01,1,18-29,college_plus,black,1596
AR-01,1,18-29,college_plus,hispanic,355
AR-01,1,18-29,college_plus,other,464
AR-01,1,30-44,no_college,white,26261
AR-01,1,30-44,no_college,black,5986
AR-01,1,30-44,no_college,hispanic,1332
AR-01,1,30-44,no_college,other,1739
AR-01,1,30-44,some_college,white,15328
AR-01,1,30-44,some_college,black,3494
AR-01,1,30-44,some_college,hispanic,778
AR-01,1,30-44,some_college,other,1015
AR-01,1,30-44,college_plus,white,8870
AR-01,1,30-44,college_plus,black,2022
AR-01,1,30-44,college_plus,hispanic,450
AR-01,1,30-44,college_plus,other,587
AR-01,1,45-64,no_college,white,37257
AR-01,1,45-64,no_college,black,8493
AR-01,1,45-64,no_college,hispanic,1890
AR-01,1,45-64,no_college,other,2467
AR-01,1,45-64,some_college,white,21746
AR-01,1,45-64,some_college,black,4957
AR-01,1,45-64,some_college,hispanic,1103
AR-01,1,45-64,some_college,other,1440
AR-01,1,45-64,college_plus,white,12584
AR-01,1,45-64,college_plus,black,2868
AR-01,1,45-64,college_plus,hispanic,638
AR-01,1,45-64,college_plus,other,833
AR-01,1,65+,no_college,white,30031
AR-01,1,65+,no_college,black,6845
AR-01,1,65+,no_college,hispanic,1524
AR-01,1,65+,no_college,other,1989
AR-01,1,65+,some_college,white,17528
AR-01,1,65+,some_college,black,3996
AR-01,1,65+,some_college,hispanic,889
AR-01,1,65+,some_college,other,1161
AR-01,1,65+,college_plus,white,10143
AR-01,1,65+,college_plus,black,2312
AR-01,1,65+,college_plus,hispanic,515
AR-01,1,65+,college_plus,other,672
AR-02,0,18-29,no_college,white,15937
AR-02,0,18-29,no_college,black,4769
AR-02,0,18-29,no_college,hispanic,1138
AR-02,0,18-29,no_college,other,1291
AR-02,0,18-29,some_college,white,12586
AR-02,0,18-29,some_college,black,3766
AR-02,0,18-29,some_college,hispanic,899
AR-02,0,18-29,some_college,other,1019
AR-02,0,18-29,college_plus,white,13756
AR-02,0,18-29,college_plus,black,4116
AR-02,0,18-29,college_plus,hispanic,982
AR-02,0,18-29,college_plus,other,1114
AR-02,0,30-44,no_college,white,18411
AR-02,0,30-44,no_college,black,5509
AR-02,0,30-44,no_college,hispanic,1315
AR-02,0,30-44,no_college,other,1491
AR-02,0,30-44,some_college,white,14540
AR-02,0,30-44,some_college,black,4351
AR-02,0,30-44,some_college,hispanic,1038
AR-02,0,30-44,some_college,other,1178
AR-02,0,30-44,college_plus,white,15891
AR-02,0,30-44,college_plus,black,4755
AR-02,0,30-44,college_plus,hispanic,1135
AR-02,0,30-44,college_plus,other,1287
AR-02,0,45-64,no_college,white,23257
AR-02,0,45-64,no_college,black,6959
AR-02,0,45-64,no_college,hispanic,1661
AR-02,0,45-64,no_college,other,1884
AR-02,0,45-64,some_college,white,18368
AR-02,0,45-64,some_college,black,5496
AR-02,0,45-64,some_college,hispanic,1312
AR-02,0,45-64,some_college,other,1488
AR-02,0,45-64,college_plus,white,20074
AR-02,0,45-64,college_plus,black,6006
AR-02,0,45-64,college_plus,hispanic,1434
AR-02,0,45-64,college_plus,other,1626
AR-02,0,65+,no_college,white,14511
AR-02,0,65+,no_college,black,4342
AR-02,0,65+,no_college,hispanic,1036
AR-02,0,65+,no_college,other,1175
AR-02,0,65+,some_college,white,11460
AR-02,0,65+,some_college,black,3429
AR-02,0,65+,some_college,hispanic,818
AR-02,0,65+,some_college,other,928
AR-02,0,65+,college_plus,white,12525
AR-02,0,65+,college_plus,black,3748
AR-02,0,65+,college_plus,hispanic,894
AR-02,0,65+,college_plus,other,1015
AR-02,1,18-29,no_college,white,16334
AR-02,1,18-29,no_college,black,4888
AR-02,1,18-29,no_college,hispanic,1166
AR-02,1,18-29,no_college,other,1323
AR-02,1,18-29,some_college,white,12900
AR-02,1,18-29,some_college,black,3860
AR-02,1,18-29,some_college,hispanic,921
AR-02,1,18-29,some_college,other,1045
AR-02,1,18-29,college_plus,white,14099
AR-02,1,18-29,college_plus,black,4219
AR-02,1,18-29,college_plus,hispanic,1007
AR-02,1,18-29,college_plus,other,1142
AR-02,1,30-44,no_college,white,19468
AR-02,1,30-44,no_college,black,5825
AR-02,1,30-44,no_college,hispanic,1390
AR-02,1,30-44,no_college,other,1577
AR-02,1,30-44,some_college,white,15375
AR-02,1,30-44,some_college,black,4601
AR-02,1,30-44,some_college,hispanic,1098
AR-02,1,30-44,some_college,other,1245
AR-02,1,30-44,college_plus,white,16804
AR-02,1,30-44,college_plus,black,5028
AR-02,1,30-44,college_plus,hispanic,1200
AR-02,1,30-44,college_plus,other,1361
AR-02,1,45-64,no_college,white,24637
AR-02,1,45-64,no_college,black,7372
AR-02,1,45-64,no_college,hispanic,1759
AR-02,1,45-64,no_college,other,1996
AR-02,1,45-64,some_college,white,19457
AR-02,1,45-64,some_college,black,5822
AR-02,1,45-64,some_college,hispanic,1389
AR-02,1,45-64,some_college,other,1576
AR-02,1,45-64,college_plus,white,21265
AR-02,1,45-64,college_plus,black,6363
AR-02,1,45-64,college_plus,hispanic,1519
AR-02,1,45-64,college_plus,other,1722
AR-02,1,65+,no_college,white,18611
AR-02,1,65+,no_college,black,5569
AR-02,1,65+,no_college,hispanic,1329
AR-02,1,65+,no_college,other,1507
AR-02,1,65+,some_college,white,14698
AR-02,1,65+,some_college,black,4398
AR-02,1,65+,some_college,hispanic,1050
AR-02,1,65+,some_college,other,1191
AR-02,1,65+,college_plus,white,16063
AR-02,1,65+,college_plus,black,4806
AR-02,1,65+,college_plus,hispanic,1147
AR-02,1,65+,college_plus,other,1301
AR-03,0,18-29,no_college,white,19453
AR-03,0,18-29,no_college,black,841
AR-03,0,18-29,no_college,hispanic,4678
AR-03,0,18-29,no_college,other,4036
AR-03,0,18-29,some_college,white,12372
AR-03,0,18-29,some_college,black,535
AR-03,0,18-29,some_college,hispanic,2975
AR-03,0,18-29,some_college,other,2567
AR-03,0,18-29,college_plus,white,14354
AR-03,0,18-29,college_plus,black,620
AR-03,0,18-29,college_plus,hispanic,3452
AR-03,0,18-29,college_plus,other,2978
AR-03,0,30-44,no_college,white,22495
AR-03,0,30-44,no_college,black,972
AR-03,0,30-44,no_college,hispanic,5409
AR-03,0,30-44,no_college,other,4668
AR-03,0,30-44,some_college,white,14307
AR-03,0,30-44,some_college,black,618
AR-03,0,30-44,some_college,hispanic,3440
AR-03,0,30-44,some_college,other,2969
AR-03,0,30-44,college_plus,white,16599
AR-03,0,30-44,college_plus,black,717
AR-03,0,30-44,college_plus,hispanic,3992
AR-03,0,30-44,college_plus,other,3444
AR-03,0,45-64,no_college,white,24742
AR-03,0,45-64,no_college,black,1069
AR-03,0,45-64,no_college,hispanic,5950
AR-03,0,45-64,no_college,other,5134
AR-03,0,45-64,some_college,white,15736
AR-03,0,45-64,some_college,black,680
AR-03,0,45-64,some_college,hispanic,3784
AR-03,0,45-64,some_college,other,3265
AR-03,0,45-64,college_plus,white,18257
AR-03,0,45-64,college_plus,black,789
AR-03,0,45-64,college_plus,hispanic,4390
AR-03,0,45-64,college_plus,other,3788
AR-03,0,65+,no_college,white,13711
AR-03,0,65+,no_college,black,593
AR-03,0,65+,no_college,hispanic,3297
AR-03,0,65+,no_college,other,2845
AR-03,0,65+,some_college,white,8721
AR-03,0,65+,some_college,black,377
AR-03,0,65+,some_college,hispanic,2097
AR-03,0,65+,some_college,other,1809
AR-03,0,65+,college_plus,white,10118
AR-03,0,65+,college_plus,black,437
AR-03,0,65+,college_plus,hispanic,2433
AR-03,0,65+,college_plus,other,2099
AR-03,1,18-29,no_college,white,18592
AR-03,1,18-29,no_college,black,804
AR-03,1,18-29,no_college,hispanic,4471
AR-03,1,18-29,no_college,other,3858
AR-03,1,18-29,some_college,white,11825
AR-03,1,18-29,some_college,black,511
AR-03,1,18-29,some_college,hispanic,2844
AR-03,1,18-29,some_college,other,2454
AR-03,1,18-29,college_plus,white,13719
AR-03,1,18-29,college_plus,black,593
AR-03,1,18-29,college_plus,hispanic,3299
AR-03,1,18-29,college_plus,other,2847
AR-03,1,30-44,no_college,white,21428
AR-03,1,30-44,no_college,black,926
AR-03,1,30-44,no_college,hispanic,5153
AR-03,1,30-44,no_college,other,4446
AR-03,1,30-44,some_college,white,13628
AR-03,1,30-44,some_college,black,589
AR-03,1,30-44,some_college,hispanic,3277
AR-03,1,30-44,some_college,other,2828
AR-03,1,30-44,college_plus,white,15812
AR-03,1,30-44,college_plus,black,683
AR-03,1,30-44,college_plus,hispanic,3802
AR-03,1,30-44,college_plus,other,3281
AR-03,1,45-64,no_college,white,24558
AR-03,1,45-64,no_college,black,1061
AR-03,1,45-64,no_college,hispanic,5905
AR-03,1,45-64,no_college,other,5096
AR-03,1,45-64,some_college,white,15619
AR-03,1,45-64,some_college,black,675
AR-03,1,45-64,some_college,hispanic,3756
AR-03,1,45-64,some_college,other,3241
AR-03,1,45-64,college_plus,white,18121
AR-03,1,45-64,college_plus,black,783
AR-03,1,45-64,college_plus,hispanic,4358
AR-03,1,45-64,college_plus,other,3760
AR-03,1,65+,no_college,white,16868
AR-03,1,65+,no_college,black,729
AR-03,1,65+,no_college,hispanic,4056
AR-03,1,65+,no_college,other,3500
AR-03,1,65+,some_college,white,10728
AR-03,1,65+,some_college,black,464
AR-03,1,65+,some_college,hispanic,2580
AR-03,1,65+,some_college,other,2226
AR-03,1,65+,college_plus,white,12447
AR-03,1,65+,college_plus,black,538
AR-03,1,65+,college_plus,hispanic,2993
AR-03,1,65+,college_plus,other,2583
AR-04,0,18-29,no_college,white,21091
AR-04,0,18-29,no_college,black,6124
AR-04,0,18-29,no_college,hispanic,2269
AR-04,0,18-29,no_college,other,1315
AR-04,0,18-29,some_college,white,12403
AR-04,0,18-29,some_college,black,3602
AR-04,0,18-29,some_college,hispanic,1334
AR-04,0,18-29,some_college,other,774
AR-04,0,18-29,college_plus,white,7376
AR-04,0,18-29,college_plus,black,2142
AR-04,0,18-29,college_plus,hispanic,793
AR-04,0,18-29,college_plus,other,460
AR-04,0,30-44,no_college,white,23339
AR-04,0,30-44,no_college,black,6777
AR-04,0,30-44,no_college,hispanic,2510
AR-04,0,30-44,no_college,other,1456
AR-04,0,30-44,some_college,white,13725
AR-04,0,30-44,some_college,black,3985
AR-04,0,30-44,some_college,hispanic,1476
AR-04,0,30-44,some_college,other,856
AR-04,0,30-44,college_plus,white,8162
AR-04,0,30-44,college_plus,black,2370
AR-04,0,30-44,college_plus,hispanic,878
AR-04,0,30-44,college_plus,other,509
AR-04,0,45-64,no_college,white,34143
AR-04,0,45-64,no_college,black,9914
AR-04,0,45-64,no_college,hispanic,3672
AR-04,0,45-64,no_college,other,2129
AR-04,0,45-64,some_college,white,20078
AR-04,0,45-64,some_college,black,5830
AR-04,0,45-64,some_college,hispanic,2160
AR-04,0,45-64,some_college,other,1252
AR-04,0,45-64,college_plus,white,11940
AR-04,0,45-64,college_plus,black,3467
AR-04,0,45-64,college_plus,hispanic,1284
AR-04,0,45-64,college_plus,other,745
AR-04,0,65+,no_college,white,22805
AR-04,0,65+,no_college,black,6622
AR-04,0,65+,no_college,hispanic,2453
AR-04,0,65+,no_college,other,1422
AR-04,0,65+,some_college,white,13411
AR-04,0,65+,some_college,black,3894
AR-04,0,65+,some_college,hispanic,1442
AR-04,0,65+,some_college,other,836
AR-04,0,65+,college_plus,white,7975
AR-04,0,65+,college_plus,black,2316
AR-04,0,65+,college_plus,hispanic,858
AR-04,0,65+,college_plus,other,497
AR-04,1,18-29,no_college,white,19507
AR-04,1,18-29,no_college,black,5664
AR-04,1,18-29,no_college,hispanic,2098
AR-04,1,18-29,no_college,other,1217
AR-04,1,18-29,some_college,white,11471
AR-04,1,18-29,some_college,black,3331
AR-04,1,18-29,some_college,hispanic,1234
AR-04,1,18-29,some_college,other,715
AR-04,1,18-29,college_plus,white,6822
AR-04,1,18-29,college_plus,black,1981
AR-04,1,18-29,college_plus,hispanic,734
AR-04,1,18-29,college_plus,other,425
AR-04,1,30-44,no_college,white,23564
AR-04,1,30-44,no_college,black,6842
AR-04,1,30-44,no_college,hispanic,2535
AR-04,1,30-44,no_college,other,1470
AR-04,1,30-44,some_college,white,13857
AR-04,1,30-44,some_college,black,4024
AR-04,1,30-44,some_college,hispanic,1490
AR-04,1,30-44,some_college,other,864
AR-04,1,30-44,college_plus,white,8241
AR-04,1,30-44,college_plus,black,2393
AR-04,1,30-44,college_plus,hispanic,886
AR-04,1,30-44,college_plus,other,514
AR-04,1,45-64,no_college,white,34786
AR-04,1,45-64,no_college,black,10101
AR-04,1,45-64,no_college,hispanic,3742
AR-04,1,45-64,no_college,other,2169
AR-04,1,45-64,some_college,white,20456
AR-04,1,45-64,some_college,black,5940
AR-04,1,45-64,some_college,hispanic,2200
AR-04,1,45-64,some_college,other,1276
AR-04,1,45-64,college_plus,white,12165
AR-04,1,45-64,college_plus,black,3532
AR-04,1,45-64,college_plus,hispanic,1308
AR-04,1,45-64,college_plus,other,759
AR-04,1,65+,no_college,white,27895
AR-04,1,65+,no_college,black,8100
AR-04,1,65+,no_college,hispanic,3000
AR-04,1,65+,no_college,other,1740
AR-04,1,65+,some_college,white,16404
AR-04,1,65+,some_college,black,4763
AR-04,1,65+,some_college,hispanic,1764
AR-04,1,65+,some_college,other,1023
AR-04,1,65+,college_plus,white,9755
AR-04,1,65+,college_plus,black,2833
AR-04,1,65+,college_plus,hispanic,1049
AR-04,1,65+,college_plus,other,608
AZ-01,0,18-29,no_college,white,8589
AZ-01,0,18-29,no_college,black,413
AZ-01,0,18-29,no_college,hispanic,2130
AZ-01,0,18-29,no_college,other,1199
AZ-01,0,18-29,some_college,white,11063
AZ-01,0,18-29,some_college,black,532
AZ-01,0,18-29,some_college,hispanic,2743
AZ-01,0,18-29,some_college,other,1545
AZ-01,0,18-29,college_plus,white,20119
AZ-01,0,18-29,college_plus,black,968
AZ-01,0,18-29,college_plus,hispanic,4989
AZ-01,0,18-29,college_plus,other,2809
AZ-01,0,30-44,no_college,white,11841
